LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 2       2       1       46000                MACRO_ENB   537290      460001F4C         NB-IoT     2.56秒                   
 2       2       1       46000                MACRO_ENB   463776      460007352         WB-EUTRAN  NULL                     
 2       2       1       46000                MACRO_ENB   775366      4600073CF         WB-EUTRAN  NULL                     
 2       2       1       46000                MACRO_ENB   541572      460001F5C         NB-IoT     10.24秒                  
 2       2       1       46000                MACRO_ENB   254700      46000744C         WB-EUTRAN  NULL                     
 2       2       1       46000                MACRO_ENB   530984      460001FA6         NB-IoT     1.28秒                   
 2       2       1       46000                MACRO_ENB   531017      460001FAE         NB-IoT     1.28秒                   
 2       2       1       46000                MACRO_ENB   775556      460007449         WB-EUTRAN  NULL                     
 2       2       1       46000                MACRO_ENB   255081      460007363         WB-EUTRAN  NULL                     
 2       2       1       46000                MACRO_ENB   1038318     46000E3E7         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279119      46000E36C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255798      46000742C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   54916       46000E371         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   138368      46000744D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1038037     460007434         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395663      46000E372         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   464095      460007382         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   774961      460007342         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   530974      460001FA8         NB-IoT     1.28秒                   
 1       2       1       46000                MACRO_ENB   462958      46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   531028      460001FAC         NB-IoT     1.28秒                   
 1       2       1       46000                MACRO_ENB   530991      460001FA9         NB-IoT     1.28秒                   
 1       2       1       46000                MACRO_ENB   775691      46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   541923      46000E361         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   541724      46000742C         WB-EUTRAN  10.24秒                  
 1       2       1       46000                MACRO_ENB   537221      460001F52         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   255237      460007448         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255077      460007363         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537299      460001F51         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   395817      46000E371         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   541644      4600073C3         WB-EUTRAN  10.24秒                  
 1       2       1       46000                MACRO_ENB   776445      460001F63         NB-IoT     2.56秒                   
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       2       1       46000                MACRO_ENB   541829      46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255562      460007427         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537673      46000E36D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463084      460007446         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775168      46000E3F9         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1038115     460007434         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255810      46000744A         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   54752       46000E3FB         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279013      460007362         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279494      46000E3FC         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537221      460007382         WB-EUTRAN  2.56秒                   
 1       2       1       46000                MACRO_ENB   278971      460007302         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037379     460007362         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278833      46000E353         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   396585      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278551      46000E3EA         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1038330     46000744D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463175      460007383         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395729      460007392         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537256      460001F4A         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   142962      460007496         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   55309       46000742C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255888      4600073C3         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537299      460007392         WB-EUTRAN  2.56秒                   
 1       2       1       46000                MACRO_ENB   255795      460007433         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   396558      460007433         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463410      46000742C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   466435      460001F61         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   255269      46000744D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   466378      460001F63         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   776553      460001F62         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   278902      46000E3E9         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254197      46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463990      46000E353         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537503      460007342         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   774994      4600073A2         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   541644      460001F5D         NB-IoT     10.24秒                  
 1       2       1       46000                MACRO_ENB   279566      460007302         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   396232      460007427         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279040      46000E353         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279660      46000E352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537590      46000E372         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   464067      460007302         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255597      46000730D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537519      46000E36C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395670      460007392         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395614      460007332         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279377      460007382         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   135840      46000E3EA         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   55517       46000742D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463028      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   136053      46000E3E9         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   138440      460007448         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254086      460007363         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255504      46000744D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   531058      460001FA7         NB-IoT     1.28秒                   
 1       2       1       46000                MACRO_ENB   55082       46000E353         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254584      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   396202      460007333         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463217      460007383         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   138268      460007449         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037590     46000E36C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775522      4600073C3         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278764      46000E3F9         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   462970      46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037652     460007433         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037530     46000E353         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   462859      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   253988      460007383         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254014      460007434         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775656      46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255649      460007363         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463915      460007392         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775675      4600073C3         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775666      46000742D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   466383      460001F64         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   463095      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   541724      460001F58         NB-IoT     10.24秒                  
 1       2       1       46000                MACRO_ENB   279689      46000E352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1038319     460007449         WB-EUTRAN  NULL                     
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       2       1       46000                MACRO_ENB   1037935     46000744A         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278662      46000E371         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   54847       46000E3FB         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254195      460007333         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395446      46000E352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   464139      4600073A2         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255468      46000744C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279485      460007382         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537256      46000E3E9         WB-EUTRAN  2.56秒                   
 1       2       1       46000                MACRO_ENB   279625      46000E3E9         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037665     460007434         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   396596      4600073C3         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279307      46000E352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395453      460007382         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463175      46000E361         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255650      460007363         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   54985       46000E353         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537318      46000E372         WB-EUTRAN  2.56秒                   
 1       2       1       46000                MACRO_ENB   1038307     46000E360         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   395700      460007332         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775370      4600073CF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   464185      460007302         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254206      46000744B         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278929      4600073A2         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254629      46000730D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463828      460007352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037623     46000730D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   54770       46000E3FB         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255943      460007333         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775467      4600073CF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255811      46000744C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   55090       460007332         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775742      4600073C3         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254118      460007433         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255577      460007428         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775475      4600073CF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037310     460007342         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   542358      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037136     46000E36D         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1038168     46000744B         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463249      460007383         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   138321      46000E3E7         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   279498      460007352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   537318      460001F49         NB-IoT     2.56秒                   
 1       2       1       46000                MACRO_ENB   395395      46000E352         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278981      460007392         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775161      46000E3FC         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   1037465     46000E3FA         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   463067      4600073AF         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   775359      460007363         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254828      460007383         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   542353      46000742C         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278569      4600073A2         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   278829      46000E3E9         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   54763       460007382         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   255216      4600073C3         WB-EUTRAN  NULL                     
 1       2       1       46000                MACRO_ENB   254005      46000E360         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038388     46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255128      46000744C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   463301      460007363         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541818      46000E360         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255185      4600073C3         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   55460       46000742D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   537802      46000E3F9         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   537637      46000E371         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542105      460007448         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   527465      460001F9C         NB-IoT     2.56秒                   
 1       3       1       46000                MACRO_ENB   138467      460007428         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   531089      460001FAE         NB-IoT     1.28秒                   
 1       3       1       46000                MACRO_ENB   279055      46000E352         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   530990      460001FB1         NB-IoT     1.28秒                   
 1       3       1       46000                MACRO_ENB   537558      46000E3FB         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255599      4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541786      460007333         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1037724     4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775090      460007382         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   464081      46000E3D1         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775856      46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   395462      46000E3D1         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254544      46000742C         WB-EUTRAN  NULL                     
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       3       1       46000                MACRO_ENB   537749      46000E36B         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   279510      46000E3D1         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542270      4600073C3         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   395759      46000E36D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541570      4600073AF         WB-EUTRAN  10.24秒                  
 1       3       1       46000                MACRO_ENB   1037607     46000730D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   466984      460001F6E         NB-IoT     2.56秒                   
 1       3       1       46000                MACRO_ENB   463170      460007383         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   531128      460001FAE         NB-IoT     1.28秒                   
 1       3       1       46000                MACRO_ENB   255288      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775653      460007373         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   55462       46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254605      46000742D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   464091      460007362         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038119     460007434         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   54767       46000E3FA         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   464297      460007332         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   395949      46000E3E7         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775268      460007433         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1037979     4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255494      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254829      460007383         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255895      460007333         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038326     46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775450      4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775895      4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542022      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   138370      46000742D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542128      460007383         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   463268      46000E360         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   530994      460001FAA         NB-IoT     1.28秒                   
 1       3       1       46000                MACRO_ENB   138283      460007363         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   135841      460007342         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   537385      46000E36C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254608      46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038154     46000744A         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775532      46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254552      4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1037705     460007448         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   278736      460007342         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255276      460007428         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   537185      460007352         WB-EUTRAN  2.56秒                   
 1       3       1       46000                MACRO_ENB   55429       460007448         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541767      460007383         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254602      460007433         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254199      46000E361         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542346      460007428         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541856      460007333         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541691      46000742C         WB-EUTRAN  10.24秒                  
 1       3       1       46000                MACRO_ENB   541570      460001F5C         NB-IoT     10.24秒                  
 1       3       1       46000                MACRO_ENB   528248      460001FA1         NB-IoT     2.56秒                   
 1       3       1       46000                MACRO_ENB   537497      460007342         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   463626      460007373         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   135973      460007352         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775449      4600073AF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   253976      460007446         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254492      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   396162      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   462875      460007434         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038197     46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   537375      460007382         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254698      46000744B         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   395630      46000E353         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254399      460007449         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   396599      460007448         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775878      460007427         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255375      460007449         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   527214      460001F9E         NB-IoT     2.56秒                   
 1       3       1       46000                MACRO_ENB   537646      46000E371         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   138583      46000744D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775214      460007446         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775286      460007449         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   464247      46000E36C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254112      460007427         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   395493      46000E3FA         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254474      46000744A         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   278824      46000E371         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   462860      4600073AF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   527267      460001F9B         NB-IoT     2.56秒                   
 1       3       1       46000                MACRO_ENB   462850      46000730D         WB-EUTRAN  NULL                     
(结果个数 = 80)
仍有后续报告输出
---    END
+++    USN/*MEID:6 MENAME:CSMME03BHW*/        2018-05-21 15:02:19+08:00
O&M    #51074
%%
LST S1PAGING:;%%
RETCODE = 0  操作成功
输出结果如下：
--------------
 框号    槽号    进程号  移动国家码_移动网号  eNodeB类型  eNodeB标识  Tracking area ID  RAT类型    NB-IoT Default Paging DRX
 1       3       1       46000                MACRO_ENB   462844      46000730D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   463127      460007446         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   396505      46000E360         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   255266      46000742D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   774970      46000E3FC         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254635      46000E360         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   278801      4600073A2         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541732      460001F59         NB-IoT     10.24秒                  
 1       3       1       46000                MACRO_ENB   463957      46000E36B         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254937      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   279639      46000E3E7         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   464298      46000E371         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   395602      46000E36B         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   278664      46000E371         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   278753      4600073A2         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   279150      4600073A2         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038141     460007427         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   136015      460007392         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254204      46000744A         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254775      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542299      46000730D         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   396115      46000742C         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   463323      460007428         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   396400      460007383         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   1038040     460007428         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   774997      46000E3FC         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   542357      460007428         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   278889      460007332         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254621      460007363         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   254991      460007333         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   775501      4600073CF         WB-EUTRAN  NULL                     
 1       3       1       46000                MACRO_ENB   541691      460001F58         NB-IoT     10.24秒                  
